"","CIT100","CIT102","CIT103","CIT105","CIT106","CIT107","CIT108","CIT112","CIT120","CIT127","CIT129","CIT12","CIT130","CIT134","CIT135","CIT138","CIT139","CIT141","CIT142","CIT147","CIT148","CIT14","CIT150","CIT151","CIT153","CIT155","CIT156","CIT15","CIT169","CIT170","CIT171","CIT172","CIT175","CIT177","CIT178","CIT179","CIT17","CIT180","CIT181","CIT182","CIT185","CIT186","CIT187","CIT188","CIT190","CIT192","CIT193","CIT194","CIT199","CIT19","CIT1","CIT202","CIT209","CIT215","CIT218","CIT219","CIT220","CIT221","CIT239","CIT23","CIT240","CIT241","CIT242","CIT244","CIT247","CIT249","CIT250","CIT251","CIT252","CIT253","CIT254","CIT255","CIT256","CIT257","CIT258","CIT259","CIT25","CIT260","CIT262","CIT263","CIT265","CIT266","CIT267","CIT268","CIT269","CIT26","CIT270","CIT272","CIT273","CIT274","CIT275","CIT276","CIT277","CIT280","CIT281","CIT282","CIT283","CIT285","CIT286","CIT288","CIT289","CIT28","CIT290","CIT293","CIT294","CIT299","CIT2","CIT300","CIT301","CIT302","CIT303","CIT304","CIT308","CIT30","CIT310","CIT311","CIT314","CIT316","CIT318","CIT31","CIT323","CIT32","CIT33","CIT344","CIT345","CIT346","CIT347","CIT348","CIT349","CIT34","CIT352","CIT353","CIT354","CIT36","CIT37","CIT38","CIT39","CIT40","CIT43","CIT46","CIT47","CIT50","CIT53","CIT54","CIT55","CIT56","CIT60","CIT62","CIT63","CIT64","CIT65","CIT67","CIT68","CIT70","CIT72","CIT73","CIT74","CIT75","CIT76","CIT78","CIT79","CIT7","CIT80","CIT81","CIT82","CIT83","CIT84","CIT85","CIT86","CIT8","CIT90","CIT91","CIT92","CIT93","CIT94","CIT96","CIT97","CIT98","CIT99","CITN196","CITN327","CITN328","CITN329"
"EEF1A1",6.12068730548427,7.91978598387327,8.05402189798068,6.56358290580993,7.54615458515922,7.39962976791473,7.41044491992906,6.00245465040708,7.24073530515494,7.635996461185,7.16865013865592,5.27204091474551,7.8066861022017,5.72469076721781,9.71309761341783,7.92348416173058,7.4617399335848,7.89097335065547,6.94902168413424,8.11136281167487,9.03839577088503,7.42794909574698,9.01652959033377,8.87456497274753,7.45706986837433,5.04219525455997,5.85966282247322,6.54047619482514,8.87166847413938,9.11125106652908,7.86143130710728,8.24041898812579,5.8524207205686,6.95844121982435,9.36369126797001,7.19861288032252,6.80670913366791,6.65567243565866,7.14501253613666,6.96226939122513,9.0963582266978,7.92848296064024,8.53061548288519,6.47528494601152,8.21370081878823,7.50308626920027,9.60264927520899,9.66503273105817,8.91930396841948,7.39201113404525,6.99643571579333,9.04864787380455,8.94009160650656,9.701623232471,8.9724523881549,9.46728465398156,9.28976594575628,8.81156778395912,9.38645466279039,6.45840240011619,9.0150335163442,8.34510702317325,6.13890495760353,8.11107944100834,8.78284378902615,9.72948988566263,10.0155004347969,9.13624180848018,8.36560088434089,7.42843452969994,7.36509896790584,9.11011255584583,6.23865615198188,7.5777590944687,7.30863209326624,6.3375125058879,7.83107132825425,8.2248822316274,6.24372496450971,7.57518644919865,7.04056380271312,6.62954390351676,7.27242472557342,7.54871792342623,7.51254196205995,8.87270433148162,9.520419323192,8.38405884787024,7.23920508448852,9.03745490441193,6.21414752857955,8.92992243369936,8.98927029402842,7.70456384754514,8.16721816574878,7.82404660984279,8.32553166914359,9.20183637040191,8.43561414453074,7.91339579184232,8.03664681717286,6.60806369858792,6.6565701217847,8.88588684428426,8.13054495468138,9.91594421157092,8.25754260573611,9.36284139294077,9.53387216802132,8.93474826072337,8.8471462069379,9.89550416856379,7.2580980672411,6.98591100273833,8.44222046738049,9.35401253491721,8.68871643036157,8.89828939354743,7.07174629551883,6.80597205332988,8.85567333555816,5.90224995736386,8.4835410981049,8.74401956338431,8.45540848497426,9.13236816909811,9.18349556112016,9.48214800278569,8.39778729976519,6.84595501438421,8.960886457181,9.05391149008224,9.60787261561149,6.99107235693582,7.76972218565882,7.55893987987929,7.49680489525115,6.95817452713433,8.34936806163475,8.21109845583669,8.05822888551971,7.13181852779862,8.303270827604,8.62775584199176,9.06733972619106,8.93178189451972,8.14667970810437,6.31817255585593,8.97420190002517,9.67920511685516,7.80040891448617,9.16761403086594,8.20035013317379,5.88117061664949,7.8770750040244,5.67615765269654,7.97979058797726,6.25975742455668,6.92358189999992,6.65069673209498,8.75975479717784,7.3982346318449,6.85560970376217,6.12518054411627,6.42261031101515,6.73247883718831,5.58602764952219,6.50848073601992,8.39670542586396,6.90309024992182,8.42026314798924,8.5052132227772,7.7328105410727,7.1930687967485,7.96405364495874,7.29701499083704,6.97871861352523,7.46058187357971,8.8950287350889,9.16738826742186,7.7772692644968,8.4747414742969,8.81043566633098
"DIRAS2",4.08517947305706,2.50203211692309,5.43495181201219,6.78305820869471,3.31337580801739,4.78447826260445,8.38449222093058,3.47198660479665,2.55916307536582,2.64054303965074,2.73484657969091,2.6356144736701,3.2205466090115,3.87481415057348,2.58982193631166,2.50817875896023,6.62525140099256,2.54434621774584,3.84199968522332,2.62874975589773,3.36647699411457,2.39228220570327,2.70714273302983,2.52093193330691,2.74076636050719,2.97251259580912,6.26055741007675,2.59477246350238,4.59222874000009,2.57239326106074,5.04989073391165,2.55435454974239,5.53803159449754,2.72616920864726,2.65271018381261,3.12309296539922,2.70294527755836,2.49922404429562,2.43053818026845,5.58804673027256,3.97887229326393,2.59802449571438,2.50074969697426,2.5844162714049,3.00420704018561,2.62242741465088,2.59022122014427,4.0039851919759,3.78013947938948,2.51732071706597,2.64098713074502,3.68314882676596,3.41847757119987,2.54113473770257,3.20154337468939,3.22357491820431,2.8388743995839,2.75710580571242,2.59220404503855,2.89343174416249,2.66077699637991,2.70406582194215,5.91032653559923,3.27806273730447,3.04715880651418,2.64523226897517,2.58631231602671,5.59967744650589,2.67809201837147,2.72741797601563,2.62416315813301,2.56338430660236,2.57952847790887,6.137209116502,2.65933011100341,4.98402901708066,2.69329588601588,2.55384692858442,2.55967135457112,2.56973575267593,2.65633192665373,6.99247857117249,2.64484267140592,2.63670740430001,2.69141291154444,2.67502466257707,2.54651604954919,2.65210364044092,2.71712947866567,2.76006072208369,6.38069516509149,4.6613589897173,4.83422376503533,2.68938801259638,3.0805200164527,2.88860519927012,3.29073740595501,2.57171692552794,3.26962846320917,2.84088604720767,6.04474072951524,2.66004890353121,2.59112038815466,3.07705869149601,2.62706325104007,3.09147524788493,2.59086288570698,2.72165912920022,2.58364100259582,2.64490457317832,3.16528949889047,2.82906849965061,6.63531554597618,2.70750251902489,4.19569598316281,2.89561556750586,2.88386002785105,2.82267479740755,2.69652583118176,2.6293145453226,4.8904296246476,2.63049067618543,2.78877919458791,2.82318846592298,2.79365502732366,2.73197651929438,3.01731658513845,2.67650987940544,2.65369204166345,4.85947886879089,2.59794315672217,2.63747275434012,2.60460367022859,2.56454314685412,2.9175707848986,2.54596435934727,2.5605659913632,4.54634795120043,2.58961766414017,2.763738852338,2.80101242002752,2.60142468026097,2.75713798846041,2.43418668532444,2.57232956635354,2.78862413420025,3.07742598238134,3.04944549094884,2.65860446039563,3.16342800420342,2.64293236790108,2.45509619567932,2.71923572884065,2.49710265943171,2.64135755089401,2.95126189344532,2.7412209925855,2.54259538487081,3.09947565338313,2.55730859813552,2.59797387070533,3.4613157404986,2.67956193942823,2.87347184791659,5.20868384057778,2.70609746593776,2.54204960761792,2.64721851339026,2.82472459513407,2.56915022050943,3.08651647690629,3.58342614697806,2.64148066946556,3.16623894494377,2.64153290799791,3.06723186164065,2.73870547181482,6.71201804528928,2.85269926790976,4.62868132962713,2.66667220323867,3.2481656693387,2.83579562847652
"INSM1",3.4530148286573,3.16476026026132,2.9110367975936,2.93885866602143,3.02761281288085,2.88268576306461,11.1839493746161,3.04691765176574,2.83731641031323,2.96694420714899,2.95023697561053,2.89766337788604,2.92830651064081,2.90121723151978,2.88118758743347,2.84077483779743,2.97097905851381,2.77931686116682,2.86765386676305,3.05279025497067,2.94155438749515,3.18832845666768,2.97426858467621,2.89702726186191,2.84242009010714,2.74119839376554,2.81724433648926,3.06189656136871,2.8576075744896,2.93891236814387,2.92786609166326,3.19100835332962,2.7130795586046,2.7881070875397,2.81163391717076,3.10417558421923,2.82395293848091,2.88291361075545,2.97458038647071,2.85988108250698,2.58899901916163,2.80671179338291,3.15986127899977,2.88268576306461,2.94706079472346,2.862565567514,2.89173009013318,2.99143366262765,3.05221095456416,3.04521261287898,2.79403667075683,2.98877803114967,2.81834844498406,2.88723944319149,2.98897411515168,3.05999544488811,2.76926000268795,2.78566500768351,2.79225446263681,8.6332799938943,2.73539469515306,2.80844070820703,2.77002353229015,3.0291816144291,2.74144829545933,2.69339657039631,2.74775266422777,3.05321258390412,2.64232054065309,2.89851423527826,2.96819784503986,2.76022027275092,2.77282622837711,2.86368968601017,2.55865782303243,2.7829629899229,3.29068020132392,3.21819269664832,2.91558428206168,2.94560755715031,2.77282622837711,8.70389891002204,2.98528166739823,2.82328192230122,2.76118071182357,2.8612278193563,2.72733806927101,2.80337628138739,2.83212961646846,2.69700697559752,2.82380757922694,2.86501993556432,2.79829166332663,2.81721940291907,2.87535763395643,3.0804102125846,2.89814489479053,2.76004140408783,2.87178102657723,2.78406043585159,3.07550081559702,2.84828148191264,2.80230288469758,2.95445352708288,3.79092552464448,2.99648337249069,3.32865531440247,2.56986698496061,2.82457848663863,2.8103927212589,2.83933171432491,2.68117840573967,2.76498871377785,3.45843146131809,2.93159996690675,2.84600503157602,2.90971079434108,2.63563022435999,2.76060103407767,2.93281442513372,2.62054361285668,3.07685562710428,2.91068901334704,2.78042887741766,3.25667141951195,2.65806526845308,2.81983004325786,2.6686238911218,2.86984081023404,4.3269198882144,2.76836647897525,2.84186993316701,2.73381515138852,2.77558282600268,2.87393529215532,2.91364538725403,2.96857194039043,12.3442292008423,2.93638883039569,2.92110309488808,2.68918035792192,2.86325442743899,2.93610958930366,2.94305817202752,2.98507885425858,2.97094473977308,2.700965066436,2.76953620443837,2.90123684899263,3.04180474336744,3.07066382410826,2.94002760592895,2.89131866741122,3.01244106143592,2.87531932825295,2.81355981422103,2.95438718197426,2.71214352687275,2.88314192105259,2.88083693004281,3.81665329469009,2.80466351691525,2.76565426883934,2.79019181277729,2.94196234169445,3.09950890325631,2.77572021675481,2.85338922636497,3.05915441065089,2.97245944189833,3.04273377938922,2.8141309600144,2.81223311132714,2.86720665824491,2.85955231412055,3.18944021833748,2.74186516577312,3.01919869637277,2.71654902054226,2.84161508759806,2.78760341962603,2.97652975836312,2.76692718560885
"DKK3",7.47836375737989,8.68067379603908,6.11877324018369,6.25734387180272,6.39766506240619,6.01570708205531,8.72538105016448,5.10558299723359,7.28519236582874,7.4222233691959,6.2452491100494,7.11137657922708,6.2207467904197,6.63277207582403,5.01243173269336,8.45359207763023,4.68531271843781,7.32228409996768,4.30943888671918,6.57613459374764,4.96519446981332,6.83769944042077,6.58615646878196,5.69860367647016,6.17740712915828,6.78408735081874,6.11177398108158,7.53960195070843,5.22521270453798,8.09171683880381,5.78413261616541,5.23494057974891,6.96062004243699,7.03319364324373,5.85133693309894,6.09235372343788,7.33972482767889,6.88998656263451,6.45539652533974,3.92452040828588,8.05583173534912,8.41038322241874,7.86421747169729,9.26169137665726,6.8806358612227,7.18593212741217,6.65622798727924,6.75602081681753,7.62771176242613,7.17182293284509,6.25642070893424,5.87793504746731,6.15592933250007,5.42607137948254,5.04986641198112,8.14021941087825,7.42631237872312,4.5753134699498,5.9344979152291,5.53266013867362,5.93488713205751,5.93011458294536,5.97072754315679,5.64772171707225,6.71946703123983,4.50287450122402,4.48361269073521,4.03611559427076,7.48179093653866,6.94492943412795,7.32728576095723,4.59205231099834,5.26795242514521,6.35503529596777,6.56280027364107,6.39456408786102,6.93595554903584,6.75641651526564,6.8225795115296,5.91690603680909,6.76299780536258,6.15425852401933,6.94544310468629,6.59351750428717,6.75068377404491,7.52399504358349,5.68304202206649,4.80234364056997,6.3743655719649,7.99753480318405,5.27936532303935,7.10631832945424,6.87230800438543,5.68217086047585,6.56389426634663,5.69835196760996,6.28583074970019,6.76886981843561,4.64057680378447,5.22997740716233,6.76417966824838,6.59924445155555,7.31631143586788,5.04053155254978,5.50276860073728,6.12285849813825,6.91171197825684,7.06733032054858,6.09047734058895,6.18462206486235,5.05069049704598,5.38430058662299,6.3420037399519,5.00555537600362,6.06697267156144,6.96980202419552,4.9055720189447,6.52446708264673,5.01425273242845,8.52403789711515,5.57698428349512,6.12521543401405,8.32205359867618,5.7118410317099,5.20506739785046,5.68820215827963,5.47518871793362,5.66597096285549,6.65196807616861,4.44098224691265,8.01567542414324,4.70683699479765,5.97192793102514,6.06699767746068,6.05095683785184,6.70791242060104,4.89391219563794,8.27609161918918,6.25600186593474,8.22203250428929,6.91479158378411,5.70710090106733,6.31479475940793,5.44561375938823,7.10602540625532,5.66344510620935,5.45593869404635,6.73357631212279,6.57960058001163,4.77847450659763,6.93994430772791,5.69493381485747,6.57226344813045,7.11848814838415,7.81436868016308,4.99895703548057,6.01880186814298,5.61523173555583,7.22371778836955,7.12592065717707,8.64597532391427,6.72684107298836,6.1171780148171,6.75484083165715,5.46937480421186,7.00303955998693,7.0064128622048,4.92235469294118,5.50263114523611,7.29707112990761,4.9492213063212,8.21997552653204,5.37224025177112,4.40295491338783,5.93597626611456,6.60825089888739,4.55339559956664,6.13381875269916,5.91080432728058,3.57458108012187,3.44158888917262,4.03613001237122,4.06229941975444
"GKN1",3.51462145976429,3.35813573764514,4.14282012849813,3.47904396489642,3.46193963221659,3.13980184476074,3.21323733542644,3.61852265307278,3.32483257197318,5.5046576427076,3.37454641772681,3.53757096437401,3.91789136500292,3.80560140381198,6.43639240095066,3.47996336020803,3.54240620455693,3.54094328933225,3.47683972177096,3.42392777843237,7.51888868857713,3.41665663985549,4.30284697291743,4.03841307430435,3.83767343630301,3.42119352088397,3.56534303482944,3.89360023182982,5.36203871081872,3.36675456891383,3.88891649154351,3.41444280363273,3.37017481081998,3.54385418721507,3.78638152523953,4.08258646211883,3.52455718760497,3.16102364600162,3.5046892166429,3.45929026927182,3.26248014658718,4.29425556423073,3.16806929081169,3.33514266695891,3.38599949019428,3.95458450186223,3.41114534847501,5.74322228140613,4.16096966249537,3.79851588962727,3.51510665337606,3.7418992767807,7.9250285962106,6.79084064009017,4.66732139768976,4.7960700100009,7.39924316239621,6.2068707095737,6.59182895696967,4.18306689922989,7.05472949056881,3.96354012087055,3.35319820975046,6.64961863698752,4.9258900269377,5.84924212093085,5.07329351838578,4.17971994656999,3.41757971521539,3.75368826240291,3.62484345116056,6.1790041961592,3.54178428266443,3.46435531471943,3.8265308363272,3.52677889403378,3.48994884105773,3.66592596940106,3.46909021201513,5.95943961441441,4.83112629375276,3.37010766900529,3.43445143476845,3.71270310866673,3.46324132308144,4.10964008368955,3.59007742303391,5.9711173901661,3.48857590977505,3.61917615664128,3.4770492513216,8.45005031422689,3.36787214106414,3.55499845094807,3.68199427519433,3.53266968233921,3.66727453025219,5.88478698402982,4.01436906382188,3.57959007512242,3.43168203515628,3.67981563723748,3.58086478781261,4.43404646946449,3.51359590125322,3.81059958216373,4.39560756973626,5.31777209666443,3.94302184221766,6.13477482123248,4.47612908073829,7.37898337226087,3.43776727030318,3.31829653815991,3.58069665817923,3.95181622454889,4.04687327397975,3.80251775385264,3.37419850535863,3.52353940002493,3.56794100849789,2.87276643905836,3.79540583433284,3.5455698108769,5.56485475761489,5.57025574656525,7.65992918479613,4.34640002406549,3.60764413849477,3.32076863962162,3.93408357259668,5.54503969026962,4.45897362509212,3.41962326723428,3.73670846194638,3.62409838948251,3.80667048634316,3.36001018289778,4.97067373424258,3.33575923188565,5.16431739256673,3.25191916949675,5.81456752084994,3.99353668885132,3.1100030060607,6.620213231706,3.78583696772762,3.54050743889451,4.4478248784237,3.46558471166581,3.53677769545847,3.62068070706868,3.42309329284142,3.51716659126411,3.18181711010961,3.58948002642166,3.473724618051,3.47250732631119,3.95484197811352,3.46792994612244,3.20569608773298,5.81127635409123,3.27063262454282,3.32806901881017,3.37477037999418,3.38026703347281,3.28813574309126,3.57246528879029,3.65106697086479,3.47457693392556,3.6079775630389,3.18716419227094,3.87892045634219,3.34639129201886,3.54799056862645,3.45032385873968,3.68314592828084,3.32121593878652,3.76859377299438,6.32578635153547,5.84152797228602,4.0626432268577,4.8895762923347
"MUC16",5.12281105132016,3.90754507685545,3.60726136429431,3.87689301217312,3.75818859591732,3.65012130262726,3.65353623325614,4.17738754151193,8.18184870998655,9.04826238488535,3.70135868859866,3.94597939665397,3.80068016744365,7.06520169326107,3.87068273925882,3.45405594654647,4.16715827053289,3.59864270587312,3.91199181869092,4.09388496942021,4.02567490214456,4.17187361421976,3.74371648463457,3.72644995105779,3.89194746829221,3.65362563806313,3.99198819205312,7.04702961289159,4.50832880601065,4.77578015324503,3.85765158066261,3.45858562861187,3.63802334041638,3.69620022164573,3.92436112641805,3.67725808922024,3.740066701835,3.57170234479118,7.85148254844585,3.90403615473232,3.53952230846151,4.48990412791403,3.50364357096854,4.17122950435346,4.76948157898306,6.25379156480448,3.64138776050041,3.66749151780071,3.52772869748751,7.62752962564958,3.71020506486514,3.59839471170415,3.82051072339484,3.72115657737298,3.69065069390447,3.75246725562268,3.64499792177085,3.6884945862309,3.88592127826694,3.80182784110344,4.01958373159499,3.77498932459224,4.0369493051629,4.15883787497616,3.47679797572647,3.89574292902514,3.94657324961219,4.20147985680658,3.76069079437474,3.75358555839439,5.80851972797897,3.58288668453169,3.8475681291373,4.30303196565565,3.71817227488302,3.62131343215693,6.45005682169349,4.30331435552022,4.61072685770194,3.8097285019923,3.90450375210678,3.53285149846999,3.79257611453721,3.57660743946945,7.03862839240341,3.6855839499603,3.69852836769121,3.99158723216813,3.62508090725983,3.8168756607785,3.58306276201666,3.56738092685492,3.74491283524005,3.74341176776246,3.45767639260072,3.56907714313802,3.6055475614375,3.787580030075,4.225351504765,3.87261255370207,3.84282441398274,5.59067736976565,3.86177071483587,4.1384855364684,9.85142489615528,3.65859840974413,4.2807823372954,3.63422298793018,3.6329741324804,3.73129505061636,3.87580220028381,3.70872628347314,3.85979933408734,3.41008559630051,3.67772928507795,3.5867806848882,3.75594228383028,3.74949525786724,3.82148955138937,3.6051322745966,3.54765403391815,8.37191098041516,3.90150125404597,3.67643453218594,4.1984527378364,4.07247912782824,4.26157000496362,4.10767880924603,3.80107598668908,4.01465767140068,3.87162846000607,4.11796578818062,3.85751875304156,4.01721357854634,3.98095391864326,4.86488508997527,3.89762563974557,3.97449060949742,3.99208634389912,3.51676417606561,3.93464350531265,7.99662539392369,3.9618530923968,3.74836599308493,6.58142166215629,3.71344356001998,4.24141724454239,3.50152839053259,3.96975243596058,4.22073863128363,3.95785565427764,3.99039551197292,3.58376161715336,5.02328654980956,4.281307060452,3.81181214831073,3.76351660077358,6.37880914747404,4.93085090727975,4.26535124909211,3.89196069918839,6.23647917675592,3.52216699605201,3.82409192614644,4.14106841853114,5.74904637871134,7.61032724064468,3.93285409531422,4.12913247038305,3.90995630340524,4.00288201095193,3.62609786612789,4.3241938306581,3.74208606195208,3.91405712198843,3.62552119985441,3.97008092591415,3.85693771297005,3.38226442978377,3.80683503061133,4.45617108927723,3.98652339056207,3.76457168859518
"AURKB",5.06082212838097,3.19700626149023,5.53595905340367,5.14794639227149,5.90531939424609,6.72927997607742,7.30705513853702,6.17606417936278,6.77605629506463,5.38988367841711,5.84483346627846,7.29095363039612,5.12085716470949,5.98902326947476,5.1643889736903,5.83190656974495,5.40508717513407,5.86587502165108,6.01301975696679,5.09561638486304,3.66358042310058,6.3957062174369,4.06532110733993,4.79562464364504,5.82120707889381,5.37852245392862,6.59482513442785,4.74715741312514,6.13225520551982,4.59993986103131,4.39350826858017,6.73839033583562,4.69838809557738,5.4128571031371,4.0283685286327,5.62869902433726,4.29956581375029,6.07316283524142,6.18443128646858,6.69766034610775,4.82766639071511,4.14080190499178,3.4192201660778,5.86338846970924,6.9899606043233,5.72055506351622,4.51613062385085,3.13368979612302,3.2516234980391,7.37546826096114,5.64883587028801,5.61764314422429,4.1762555631242,3.96880333306846,5.45371214298031,3.52177092107591,3.93149489469262,3.68195038436339,5.18114554849455,7.72773477108038,3.77884690069953,3.71110876052982,5.14426048121166,6.31575372199184,4.4833091746127,5.38386377538243,5.03848874270383,4.62653549731577,3.66280687972648,4.45108048506514,4.86505959844507,4.21673267185623,4.50932287626911,6.15095258807688,5.14219690819592,5.93629313406196,3.81887244241658,4.36521822613425,6.86796626637596,4.60887159104626,5.45800786890565,7.36519770625795,4.67375163897792,5.29448382135599,5.22905746237642,3.41524344038776,3.40342418859931,4.05860846835429,4.85338020757226,3.58791899435277,4.40137985657674,5.14779194058424,3.8678136091867,5.49963592299476,4.39557789513241,4.87118830250495,5.19193766881951,3.47012671673698,6.79584772741275,4.77872265129824,4.37138284670652,6.34942560121248,6.74379533040682,4.51097440895775,5.47381770972302,3.58640012462869,3.96314052328381,3.42311602470738,3.41213749879843,3.93826132317417,4.62574053524397,4.0255322292191,6.64661961444783,6.92392847615295,6.69924209551356,3.8262865631165,4.2773522135665,3.81794964983459,4.31510945640239,6.35060456512595,4.3476066543848,6.89668295333793,3.61995908370738,3.899464353186,3.66556812855953,3.64008232818959,4.73330407050456,4.15820703490787,4.09411102402968,3.78188602557298,3.81269164391731,3.71578787329801,3.85423921273964,4.75544886732617,4.97309164461355,4.47434869365588,5.75023503901696,7.14994991157456,4.77524536669436,4.42459958110697,5.21114068495171,5.61764314422429,4.86289894763044,5.17905909463713,5.34252169654772,4.64280772312546,4.96332573126257,4.0888303734026,4.64091317773761,4.79900418574884,6.82692647642447,3.71470304982908,4.99684989958664,6.62606739208487,6.79823109669439,5.10937885377742,4.19402069586008,4.228143427005,4.1960290330893,6.56622454566966,3.28020842519864,5.77466739607475,3.64626416676522,5.09698841216289,7.01160333026837,5.70588840795996,7.05112040008697,4.75935515689215,6.70500075802723,6.30819191785964,4.4867505753371,4.14137494006037,4.64527569431474,5.1043004148793,4.90861248320147,6.27801121753654,5.5455339401589,5.32849075149071,3.24255574770032,3.34582735374334,5.83839537051337,3.44741570117898,3.33988834435636
"NCEH1",5.51737765836063,4.04771523575928,4.93150416555791,7.45248470064728,5.69878188368982,6.574366511612,4.84683561826075,5.83239483925064,6.23964258636153,5.67821681729147,5.78299167921035,5.567563978977,4.91615094855476,6.25323588852491,3.3416013244659,7.3377958236127,6.58067839422562,6.88794785737557,7.57060901552657,6.21968173853774,5.56299632772171,4.21279995311591,4.55076658589406,4.00469843449922,5.48985071373819,5.2674292573291,7.64136914013138,5.01611638294803,6.15774818746354,5.6387746933272,5.33091053360884,6.85597773056859,6.49030720603936,3.8668841465032,4.62989229482568,6.07440266151264,6.46224408197747,5.81437861992627,6.91721909412369,5.19816173206745,5.36585030495567,4.12341122168037,5.18148820831572,5.34844462448166,3.84574555515511,7.58234244230043,5.29895795779308,5.80845308831796,6.1773153142817,5.088257922234,6.12794336983416,5.16808491632796,5.41762327157937,4.22163681001556,5.04795513407942,4.88496036130059,5.00156584473133,3.62924216143763,4.08167385451623,4.40529492286774,3.89862794481643,4.35615974019027,6.83441464626243,6.41401932270477,6.08398041072146,4.61240679906345,3.81913094332099,6.09036110905733,3.21428472341987,5.41452774750691,5.42516746619092,4.91172302627591,6.02524538950456,6.5186190766842,6.95496703334915,5.66001391110443,5.82216715848396,6.21807392938131,7.18736668378116,4.42304981080023,5.84009756510315,5.38149250337027,5.05679009083316,4.40955725682576,4.8138598284138,5.4589497828796,4.19845183934592,3.9599612575976,6.7875890595517,4.72603509835142,6.98665797825396,5.22308963212444,4.30309483776295,5.00458457665742,5.52393084985869,6.62273917619525,5.46761066693037,4.10107563235354,9.31161944734411,7.12483241260677,5.65492492786992,5.56564458526968,6.21100025332826,5.56623387680807,7.3886499979588,5.37285751360141,5.38956183364583,4.53194711346363,4.95217187884814,3.89614346044933,5.12723384634362,4.95480188169538,7.16130503582067,6.0237784636533,6.75704566384906,4.21173316448327,5.11402710204032,4.49947355763898,5.57336786806112,6.19856693907967,5.20625331689333,5.82492156239542,5.54598429955916,3.92707873566746,3.52353498928838,5.23464450414166,4.29966058626312,3.83347560484633,4.1260750093496,3.25760300385687,4.29404911497736,3.5299295522703,4.01310195306944,5.4276825787015,4.33434220016701,5.6099650813562,6.59269635164726,2.63587825396586,5.65916946977751,6.82465302216858,5.84511492276963,7.18085739781074,4.66472566142567,5.5720131502477,5.31890097707924,4.72937069520604,6.26413488320385,5.8998691842677,5.30388748071915,5.61115118937415,5.51264687102353,4.4219371953525,5.4620234713377,6.01851458540069,4.18031470251041,7.92570331840258,7.17677762163613,5.84002727914499,6.56461530165769,4.83903014448723,5.3023183185442,4.59774404235101,5.95857246202948,6.84257542418546,5.98802785375058,7.57438321607102,4.86360680770857,5.43680693187388,3.94869400435022,6.57227357253042,6.4085735876355,5.16649028151714,4.07685816469194,8.54464316310708,4.05507050643409,5.63101895859092,4.79367478309275,5.3974945192895,3.78209796998531,7.06614736605801,5.88269651135252,6.47996992470875,5.85335751924963
